PC1 (1),PC2 (1),CODIGO_CLIENTE,Cluster,Silhouette
-1.841322966528417,0.44294890955943295,125371.0,C1,
-1.7323857131957423,0.5243052550647057,126710.0,C1,
-1.8337297853408532,0.4778311312940549,130980.0,C1,
1.2577237592338366,3.4460818363078727,140789.0,C3,
1.157145008305316,3.1235727746429096,142691.0,C3,
-1.861690180612928,0.224887849296405,146122.0,C1,
1.3729049283363715,3.456147251873745,149671.0,C3,
0.15713967578789817,-2.4055305960543265,150595.0,C2,
-0.13566143449151993,-2.510132243994359,155184.0,C2,
-1.9264395842715527,0.2885333807876653,155791.0,C1,
-1.7606286957624957,0.642853814616523,156332.0,C1,
2.998841289763061,0.16746301544212663,165862.0,C4,
1.4750757975528879,3.7162157235374162,166398.0,C3,
-0.04055896019080575,-2.5122056353569655,171624.0,C2,
-1.8628293922726267,0.515607550156757,172602.0,C1,
-0.0005665881355960136,-2.4144643446952836,174539.0,C2,
-0.23180539425014632,-2.584844697867263,175122.0,C2,
-0.002662658719255455,-2.34898626174229,178844.0,C2,
-0.15663068276040867,-2.725206010621059,179116.0,C2,
0.08685698475751662,-2.375471009319474,180109.0,C2,
0.07051421809315178,-2.222331702261214,180396.0,C2,
3.2289732508692954,0.6949519811539174,183833.0,C4,
-1.9803050777631686,0.26091577894851453,185001.0,C1,
-0.09332712056751068,-2.608569170932032,189279.0,C2,
-1.8872905331861027,0.2593374123973107,200990.0,C1,
-1.811157301268823,0.5408352354758127,201417.0,C1,
3.037576605035672,0.12728688394882015,209465.0,C4,
-1.9693287871697611,0.7285297796006116,210540.0,C1,
1.473132404024905,3.8441263538924413,213488.0,C3,
-1.6947852741263634,0.516658547942753,214775.0,C1,
-1.5826586202022561,0.7010610843178037,215163.0,C1,
2.950271911879118,0.2815217197668465,215372.0,C4,
-1.9896102908964826,0.3728955264805551,217726.0,C1,
-1.6451255659893933,0.5470829367746833,218102.0,C1,
0.06912280718551692,-2.6192658885917246,221262.0,C2,
-1.9005011236397653,0.23183590428435522,221623.0,C1,
-0.03611334618032552,-2.314596390657525,222883.0,C2,
-0.1396383885932756,-2.718466946204132,223103.0,C2,
1.3155250706899615,3.294313148943466,228172.0,C3,
0.43792636909169297,3.074294661757487,229033.0,C3,
0.10639429337997865,-2.239424693190467,230976.0,C2,
-1.8691924190354527,0.5501162743554531,232584.0,C1,
-0.11688316359837585,-2.549014340203256,233423.0,C2,
1.2060249862362311,3.3160260568272846,234828.0,C3,
0.03574159071160526,-2.597777019940711,235924.0,C2,
1.4840022304596812,3.6656397317579428,239260.0,C3,
-1.7346596100341833,0.5885371688450333,241066.0,C1,
1.3650312383120402,3.4170641483394935,241535.0,C3,
3.323048816898113,-0.9790454457199628,247475.0,C4,
1.3565064792309358,3.521453628765019,248519.0,C3,
-1.6862828796286533,0.6488713159365558,250885.0,C1,
-0.15831002118330129,-2.448566610735997,251330.0,C2,
2.8966743427438253,0.21425367195549844,253029.0,C4,
-2.0057301625639012,0.4157589765290256,255407.0,C1,
0.11439210956421599,-2.339422903692136,255611.0,C2,
3.128506520020171,0.5239090667108334,256459.0,C4,
-0.24430474598792118,-2.604259581492275,259334.0,C2,
-1.698072382089563,0.6681272566523717,260059.0,C1,
0.0778098776356295,-2.260783072591358,260464.0,C2,
-1.6782931757542159,0.5854451578137131,264976.0,C1,
-0.16277869972790976,-2.5854399638522794,265472.0,C2,
3.0413032581401036,0.5105833626669527,267748.0,C4,
-1.5969050872816464,0.7720695179656175,268153.0,C1,
3.0510249669414655,0.6876181595201593,268353.0,C4,
-1.7404498426908963,0.5965633849554577,269454.0,C1,
1.4256085033871397,3.664463275308229,270099.0,C3,
3.061365181729655,0.44851012625811515,270264.0,C4,
-1.8156994570741742,0.5355750859725684,274079.0,C1,
1.3841184585591189,3.429310807239426,274479.0,C3,
1.5207187822736155,3.7577068328945153,275804.0,C3,
-0.06190302298830269,-2.44877113978603,276046.0,C2,
-1.6390539752794118,0.5578627724862567,276690.0,C1,
-1.7034730374797,0.7787726933777828,280685.0,C1,
-0.09463461582022663,-2.6190540038470154,282158.0,C2,
3.125623895926323,0.5750135305062951,283967.0,C4,
-1.6172931524252998,0.5480766265609647,284139.0,C1,
5.6679352195496575,-2.198250213563829,288209.0,C6,
-0.09091070389357306,-2.5002549274177954,289838.0,C2,
1.2486956080826377,3.418579373610502,295247.0,C3,
-1.6995538298726534,0.6687701652643383,295307.0,C1,
-0.04769327619906689,-2.400362386439652,297555.0,C2,
-0.07421577794932102,-2.6142596641095452,298134.0,C2,
-1.7384402873804496,0.3268748962718066,298569.0,C1,
3.0526331478076747,0.33483078241445424,298760.0,C4,
-0.08952608488267066,-2.4327755253353653,300002.0,C2,
3.0695480129271764,0.4678358556205178,301606.0,C4,
-1.6500232187054453,0.539329613645074,303414.0,C1,
1.322781769115089,3.8546524310008183,309109.0,C3,
-1.880393816320976,0.3075174807014887,310018.0,C1,
-0.07767407622634406,-2.687025398060456,310558.0,C2,
1.2761306976756248,3.3882162565044758,311898.0,C3,
1.4782270576758987,1.893174761563189,313792.0,C3,
1.4922474043588876,3.8225678242270034,313930.0,C3,
-1.7198750020737368,0.6388339111158561,314802.0,C1,
-1.8286637044787715,0.29364161957879387,316290.0,C1,
-1.7489916297718788,0.529957978927172,318474.0,C1,
1.3539303422718798,3.5686671779750694,320953.0,C3,
-0.1395507673453868,-2.7277680139155223,321275.0,C2,
-1.7491160528568614,0.4081559172354576,322368.0,C1,
-1.5709674302854102,0.6218071474785059,326514.0,C1,
-1.8627518372450034,0.39980285646779934,327470.0,C1,
0.166576156297526,-2.2522895906178477,331082.0,C2,
-1.7161280677841915,0.4050415123884636,333090.0,C1,
0.00013197785469856705,-2.66522578343704,335425.0,C2,
1.327953300489004,3.409609017697462,336297.0,C3,
0.09661110997648198,-2.149734399525849,339639.0,C2,
-1.6627276376270705,0.5181540868012611,340193.0,C1,
-1.8154631457254689,0.4486097993355295,341995.0,C1,
0.022260450368143708,-2.3466613861454184,344891.0,C2,
-1.7528059711348247,0.6618865897791998,345625.0,C1,
0.8431733676030433,2.2157011524004977,345869.0,C3,
0.1123307828228066,-2.2665378160153526,347491.0,C2,
2.9957623458732474,0.42799211527499953,349064.0,C4,
1.4953764343058917,3.6428826010173037,349160.0,C3,
-1.4865984805454415,0.8771010341301494,349914.0,C1,
-1.996121223515971,0.2862519109795194,353297.0,C1,
1.5653427731062035,3.7272923220564116,353477.0,C3,
-1.6636047503105476,0.4053699278724632,353749.0,C1,
0.03392695523902448,-2.13396555581919,356036.0,C2,
-1.7693835783745278,0.5537987871467098,359739.0,C1,
-0.037749751842080154,-2.4109972241052997,360858.0,C2,
-0.031745533139266605,-2.3167875034438152,361028.0,C2,
-1.687491106240622,0.4591494407231588,375423.0,C1,
-0.015522692445237976,-2.327588343635041,375443.0,C2,
-1.8373947906824952,0.375959067791739,375792.0,C1,
-0.19750599617121975,-2.6497485824574185,377139.0,C2,
1.1513620730109444,3.2907548689773503,377702.0,C3,
-1.805845389394196,0.5953172801280444,379494.0,C1,
-0.021131391573089763,-2.544768888936956,379802.0,C2,
1.2562823255607027,3.5229413131102922,381952.0,C3,
-1.8428905682380854,0.46286588458810046,384284.0,C1,
-1.739972262969989,0.37417235894588075,385391.0,C1,
2.449407320190373,0.8392912660576964,385763.0,C4,
-1.8713203741272821,0.5502559203657708,389729.0,C1,
-0.08151353447220719,-2.588844224090582,393924.0,C2,
1.1895348864164796,3.3665026704202576,394113.0,C3,
3.05173481308426,0.6287082171197337,395898.0,C4,
-1.62804344919914,0.5829062272314585,397496.0,C1,
0.3003081401246129,-2.1379894966150035,399815.0,C2,
2.8320573652206757,0.3082585452233143,401381.0,C4,
3.0150523148884405,0.25209073931546755,405203.0,C4,
-1.6612179169040788,0.9484828925003684,409050.0,C1,
3.2746730200574032,0.5796028010255729,411087.0,C4,
-1.6040166253748243,0.6706173553291184,413290.0,C1,
-1.7233916616777456,0.7312655275789284,413563.0,C1,
-1.6244088402870969,0.5933498129526228,413879.0,C1,
-1.4720511887324392,0.8041417955103181,415562.0,C1,
-1.8096622575745613,0.5433302760459247,415592.0,C1,
-1.756976128871665,0.5264686096760339,417588.0,C1,
9.111728993942265,-2.5871791055806375,417927.0,C5,
-1.7239005675548267,0.7636973504081055,417973.0,C1,
-1.8312462999607575,0.4359601470715021,421626.0,C1,
1.3095611620916163,3.1879419664690145,422500.0,C3,
0.20172681310019708,-2.295441542925327,422503.0,C2,
-0.014524573607157108,-2.531009658404474,424124.0,C2,
1.5050052592823426,3.9611337608710593,424419.0,C3,
-1.9365731093471317,0.26191699274464264,424435.0,C1,
-1.6088398475345471,0.5490962397215895,424625.0,C1,
-0.0035626907352136685,-2.4930075335099775,425666.0,C2,
-1.8877695650568351,0.4060161283775056,425950.0,C1,
-0.1449377183251832,-2.7380386914090904,428293.0,C2,
-1.7067639590193378,0.804490639357983,430085.0,C1,
-0.004690102558238377,-2.4498276556600387,430882.0,C2,
-1.8672156688225068,0.4286112825890196,431648.0,C1,
9.113288673592303,-2.6598720266233733,433487.0,C5,
-0.037226506056649906,-2.2871387033684583,434873.0,C2,
-1.7704834599948938,0.6220190364970243,434962.0,C1,
-0.03192001639491001,-2.3792327523516623,435038.0,C2,
-1.731878471741245,0.7127241369608572,435761.0,C1,
-1.6482461292033108,0.46784692578860554,437345.0,C1,
1.4610763336430856,3.923763509152941,440887.0,C3,
0.11552306062283506,-2.499083947381026,442733.0,C2,
1.3501664112910068,3.204211539446023,443670.0,C3,
1.3302270889171137,3.5931758100504796,447108.0,C3,
-0.050443130709240946,-2.432173401028359,447549.0,C2,
-0.2030527753229631,-2.704327024695299,449051.0,C2,
-1.8060637164325184,0.5108718254917459,449630.0,C1,
-1.8920539621904682,0.46738281923062347,449964.0,C1,
-0.1370105684194924,-2.600794813654124,449970.0,C2,
-1.9847639460255166,0.3517278740926715,450587.0,C1,
1.3552058986996827,3.3221006303559957,452329.0,C3,
-1.9596158055837585,0.4067526691348294,452530.0,C1,
3.0745097168518276,0.8798775174283454,456854.0,C4,
-1.8463801431006226,0.5242757554368638,457900.0,C1,
-1.7757839025374649,0.4596814206470654,460543.0,C1,
-1.8057719729701258,0.43050946026314,460870.0,C1,
-1.9096416094369488,0.3075344747921829,461992.0,C1,
1.431389894229763,3.549897503251624,462062.0,C3,
-1.8062995568050795,0.5252477074222176,468360.0,C1,
-1.9376113797787877,0.2669293514274886,470750.0,C1,
-1.9716482046020276,0.42412254741676075,471591.0,C1,
-0.14714218842822802,-2.749268800030088,471975.0,C2,
0.012852555422327494,-2.3858019053483317,474379.0,C2,
0.12831008099587232,-2.473940283511755,474513.0,C2,
-1.833518565648248,0.5054380786845536,476308.0,C1,
0.020708451022940246,-2.6427579039664697,479176.0,C2,
9.119893968819134,-2.646121272566895,479314.0,C5,
-1.7852699880656921,0.551598076151294,481993.0,C1,
0.05025670217440607,-2.149801027264296,482651.0,C2,
-1.8070028251910601,0.5506222260250956,485921.0,C1,
-1.8765910272759412,0.41552830668445373,486440.0,C1,
0.048894196836252284,-2.2347800377578997,486634.0,C2,
-0.1471221561036599,-2.343238992369449,488023.0,C2,
2.829767562810411,-0.41116408723311876,490197.0,C4,
-0.13778400835349566,-2.645114831623885,490516.0,C2,
0.04738649040461377,-2.360732989058626,492928.0,C2,
-1.7283455169299862,0.4449335133368474,493257.0,C1,
-1.6570287140048996,0.5268594347527266,494318.0,C1,
0.0955439880928423,-2.564262872365813,499330.0,C2,
1.4538993350377745,3.498242077776148,503348.0,C3,
-0.15836711746872853,-2.7673928625822577,503400.0,C2,
1.4162211068248216,3.65824394958145,506389.0,C3,
1.2125248902561356,3.3069235635397476,508660.0,C3,
-0.0035572575364753102,-2.5159955563498193,510672.0,C2,
1.3328870938532653,3.5882666759238453,510876.0,C3,
-1.8756638396857674,0.2679252902953646,511463.0,C1,
-1.8708803541363141,0.4453584557729357,515292.0,C1,
1.2167481048575006,3.274419630474689,516394.0,C3,
1.19509600078858,3.36857314220734,517233.0,C3,
-1.674023057359619,0.5013135636516083,518487.0,C1,
-1.8514776430240054,0.4596475941456505,522893.0,C1,
-1.911861042588798,0.3068097488108711,524851.0,C1,
-1.6200146432542613,0.5992034793484448,526351.0,C1,
-1.716590753130891,0.48734928739006567,526980.0,C1,
-0.00043834653310580483,-2.6355934626506303,528072.0,C2,
5.615092857735007,-2.308256246015651,528279.0,C6,
-0.03505065160821695,-2.483445557416356,530543.0,C2,
1.3499039336771044,3.562597668817911,530584.0,C3,
0.0028025037793493013,-2.5036115908017313,532943.0,C2,
0.1603114889892151,-2.3029910297338745,537043.0,C2,
0.00403439534909239,-2.415268166461308,537316.0,C2,
-0.0753283598557922,-2.577432112464799,538088.0,C2,
-1.7210480343237782,0.6553223797426582,538669.0,C1,
-0.22287852436621342,-2.7342070668342586,542005.0,C2,
-1.7665102676640805,0.6534540031855424,542727.0,C1,
-0.045436729900007834,-2.421741570221326,545210.0,C2,
5.693558342270724,-2.219343577089762,548035.0,C6,
0.0430917944641698,-2.2648208926085105,552610.0,C2,
3.0136705103605816,0.47185430832813946,554168.0,C4,
-1.7980808723113761,0.5553030093964131,554356.0,C1,
3.0929567186712097,0.5060696344807406,554944.0,C4,
0.0359526900456674,-2.4960342669046884,558044.0,C2,
-1.8404552023873806,0.2514754289175626,558600.0,C1,
1.3158823484185134,3.2521874715465615,559054.0,C3,
1.5275359045770498,3.6417168503327804,561874.0,C3,
-1.7388255371190575,0.596715708184153,563778.0,C1,
-0.13480602843510422,-2.62131458722664,564495.0,C2,
-0.19153358777217347,-2.653589848151806,567955.0,C2,
-1.7127593577726083,0.6652143931138765,568266.0,C1,
1.2837755958473818,3.7278707138598275,570248.0,C3,
0.307042376109318,-2.1005027139586185,570509.0,C2,
3.100302390825484,0.6318433945186782,571704.0,C4,
-1.8022425235714463,0.3486446358047047,572919.0,C1,
0.007047993524295793,-2.2721656513135553,573364.0,C2,
-2.0142915759159177,0.3371405687702128,573414.0,C1,
-1.329606196461104,1.1367104188169816,577644.0,C1,
1.3804601360211284,3.7219975496241404,577768.0,C3,
1.3249727900901607,3.3027903034000263,577815.0,C3,
-1.8012600635193654,0.598551829396921,581012.0,C1,
-0.1669271835860243,-2.5961505705966577,582086.0,C2,
0.9778891268625506,3.1968288091181947,585792.0,C3,
-0.04218833089151061,-2.508046239257508,588013.0,C2,
-1.7990340569571146,0.422330233227142,589305.0,C1,
-0.018140540225898644,-2.4376871182243476,589786.0,C2,
1.1494377513902834,2.8228241725000816,590396.0,C3,
3.2830118902551764,-0.8673855191630182,591758.0,C4,
2.9820493058597184,0.3034031861003809,592161.0,C4,
3.3051126152631696,0.7933091276264144,594313.0,C4,
3.161345309770092,0.6407501804453621,596172.0,C4,
1.1038073286221908,3.2421921962131273,597457.0,C3,
0.05799171266143516,-2.4424066957473802,599790.0,C2,
-1.5473829207107528,0.6840378228124053,599892.0,C1,
0.37371530072601516,-1.959544036734888,601895.0,C2,
3.024402396455688,0.41046332817202485,602063.0,C4,
0.04052433670343422,-2.6015056417970364,602932.0,C2,
1.1643180936038864,3.1174659203447783,602958.0,C3,
-1.749741531409387,0.7572245396723336,604874.0,C1,
-1.802604940128296,0.28476211770226706,608367.0,C1,
-1.7300461817609019,0.6140057979504813,609120.0,C1,
-1.9404425123169196,0.4375414935155513,613345.0,C1,
1.2791647839664932,3.3554904637491565,614535.0,C3,
2.9977630879615815,0.24004843957143912,616537.0,C4,
-1.9017597275236813,0.41192564885632926,617214.0,C1,
0.2822911053896335,-1.953425028283118,617440.0,C2,
2.9444581170427004,0.37334816823756983,617698.0,C4,
2.987921458833995,0.37201539452607035,628276.0,C4,
0.46544052079539533,-1.794220645203059,629169.0,C2,
3.1954042442084307,0.7365098353304182,637194.0,C4,
-0.05876436890903733,-2.6494682835761276,638188.0,C2,
-0.2754450461458188,-2.7613350160722354,641313.0,C2,
0.007369064843505493,-2.2879999128232167,642449.0,C2,
3.0917988793496756,0.42712290151650834,642786.0,C4,
0.06842319859279451,-2.2568295578185555,643558.0,C2,
-1.752805457399783,0.7016144392927668,648781.0,C1,
1.2498241979235214,3.4251264236262307,651643.0,C3,
0.01653275160896744,-2.296260931844061,655088.0,C2,
1.46201856891794,3.6157177120839803,655746.0,C3,
0.04867307083403869,-2.4384544715739054,656830.0,C2,
-0.15756109359894646,-2.7819877203730954,657770.0,C2,
-2.0636379838838423,0.3624389269569666,659616.0,C1,
0.4697547216079385,2.9338051562304828,660874.0,C3,
0.07078341575107247,-2.502120323274681,663457.0,C2,
0.23401247237355977,2.9622683512631487,664309.0,C3,
1.0642012548322168,3.2430607360512567,668250.0,C3,
1.2491932309893357,3.471198362294882,670426.0,C3,
0.03937291009808555,-2.2714025355410867,670614.0,C2,
-1.6780552462372325,0.7104997975688412,673825.0,C1,
0.06436346427702616,-2.4529742522955233,676819.0,C2,
-0.03873920601854158,-2.76651469047477,677415.0,C2,
1.5178399638350766,3.5621260724056265,677559.0,C3,
-0.10882868729728015,-2.5543422900352146,681478.0,C2,
-1.777998632238879,0.4764109150512146,682088.0,C1,
-1.9935204364353625,0.4865349248823359,683105.0,C1,
-1.6072540856802437,0.557923538039033,686076.0,C1,
-1.610762388495897,0.5153759603242851,687690.0,C1,
0.026395786678852617,-2.3564487197016706,688819.0,C2,
-1.6583189370804199,0.7171777741570329,690260.0,C1,
0.5697259882132255,3.1910675061242118,692466.0,C3,
0.9848605807947489,3.0883536845264987,694104.0,C3,
3.2045196914202547,0.8279586891085668,694447.0,C4,
3.2439622261043097,0.5237395018849618,695352.0,C4,
-0.13667285259655632,-2.7117478202457366,698078.0,C2,
-1.8244868439670006,0.5781445669187656,699130.0,C1,
-1.5445141015142854,0.7848907433972797,701055.0,C1,
-1.6371835694032222,0.46037294409837415,701090.0,C1,
1.1237616003774704,2.533187401039863,701792.0,C3,
-1.824297351240922,0.5205211551566156,703716.0,C1,
-0.025528615564879037,-2.7390131823618145,705600.0,C2,
-1.8382762769890082,0.4268775426234664,711365.0,C1,
-1.6627279610901105,0.7919540318824702,713539.0,C1,
-1.9618898121205308,0.43687761203997627,713545.0,C1,
-0.14229231208654267,-2.5755230403393576,715760.0,C2,
-0.011999022756653002,-2.480238299548287,720950.0,C2,
-2.010779632960729,0.26531677340676,721948.0,C1,
-1.5658620232674176,0.7120919854524163,724723.0,C1,
1.4264081273576963,3.53195483110612,725193.0,C3,
1.3433347063654129,3.4536393482155083,728935.0,C3,
-0.09358931745277492,-2.5176050075823606,732938.0,C2,
3.034836216025279,0.4809753820913184,733356.0,C4,
0.025420565574948668,-2.6067386379104622,733446.0,C2,
-0.1649738824442416,-2.6915768929298194,733531.0,C2,
-1.7755372337641868,0.3531529010095466,738882.0,C1,
-1.7218542837341184,0.49085641717355666,740366.0,C1,
-1.706716830538297,0.4344118168815371,741081.0,C1,
-1.5813134453721225,0.6792442742559994,741827.0,C1,
-1.550257385090188,0.9711533326821047,742717.0,C1,
1.2752714111006787,3.4516894860376865,744742.0,C3,
1.3608637729923547,3.746199671566968,745096.0,C3,
3.1301192576383996,0.6925193808316735,747746.0,C4,
3.0123281884670354,0.3601437858049921,750092.0,C4,
-1.7345520379778843,0.7499177402271987,752844.0,C1,
3.131220324931741,0.6397276415128386,753486.0,C4,
0.01155413440401035,-2.445105963798998,757594.0,C2,
-1.7231333500168666,0.4023958378821189,760958.0,C1,
1.2771158181091726,3.3240571599551734,763762.0,C3,
9.086867492684977,-2.7148750428492843,764522.0,C5,
1.3954300000404236,3.3667017692032255,764910.0,C3,
-1.7547666978373115,0.3899304971109364,765916.0,C1,
-1.88827097380232,0.2504823152466123,766635.0,C1,
3.0021108248886694,-0.3437703253555947,771410.0,C4,
-1.774934966584211,0.4989572630930144,772701.0,C1,
-1.692625989198483,0.6135617766881691,773001.0,C1,
-1.793346519197682,0.48613795718975716,773582.0,C1,
1.536163321236578,3.656935120989636,773925.0,C3,
0.06218933836016558,-2.4161726152023197,775445.0,C2,
-1.7785537905962958,0.610631905840315,777012.0,C1,
0.09881453122973098,-2.500020539864473,777413.0,C2,
-0.1559647990501376,-2.6554113453650023,786106.0,C2,
-2.014160548100341,0.3069653207261478,786266.0,C1,
-0.06711251587699758,-2.5604945039494047,791108.0,C2,
1.1506631218445957,3.279884583825103,794248.0,C3,
-1.6459221697698583,0.7539854243366939,798933.0,C1,
-1.7835396809497206,0.42827743752572767,800787.0,C1,
1.2114405901975283,3.214655160390786,802980.0,C3,
-1.8688521869363097,0.5401826221513688,804142.0,C1,
-1.7426600105257473,0.4949321453068912,805947.0,C1,
1.1464688151007743,3.28598568929409,809050.0,C3,
1.309267278783905,3.565659881775254,809450.0,C3,
2.7304096601147068,-0.6578223760982118,810668.0,C4,
-1.433756118730791,0.9871070665819716,810846.0,C1,
-1.8543254647564278,0.41668025705533546,813383.0,C1,
-1.7221839766033145,0.619376867289868,815063.0,C1,
-0.1635779778473704,-2.765221892358857,819896.0,C2,
2.9737271404881924,0.35136752583392644,820569.0,C4,
-1.704723326250173,0.3606254951039938,823176.0,C1,
-0.011833013672603643,-2.4311434688222393,824898.0,C2,
-1.7537497158458675,0.4804749849385704,828700.0,C1,
-1.8690806686935375,0.489794164478487,828723.0,C1,
3.0870772308357566,0.5347754464896064,829384.0,C4,
-1.8934538249263573,0.27106538121153145,829453.0,C1,
-0.2768662719629402,-2.620101389043428,829567.0,C2,
3.952488722756836,0.7588553359931858,832048.0,C4,
1.3261798105198779,3.1627608514474606,832128.0,C3,
1.183790027725262,3.2549163480683725,833592.0,C3,
-1.7075875058272947,0.623471287599689,838455.0,C1,
1.244780893349199,3.302380197752101,841211.0,C3,
1.1765322292703002,3.1605363727474654,842171.0,C3,
3.2760299095526313,0.6490211499161368,843558.0,C4,
2.6383426488995436,-0.6256167405511239,844057.0,C4,
-1.728296440191103,0.4816236398627943,846071.0,C1,
0.06540132903210154,-2.4992731476943932,853284.0,C2,
-1.9081575034152327,0.41460161675911605,853966.0,C1,
-1.892081700620758,0.3044783501049487,855733.0,C1,
-0.057631686780790975,-2.524958387074835,857805.0,C2,
-1.7735057402131604,0.6205932393608795,859115.0,C1,
3.024301796235225,0.3948753049106844,860694.0,C4,
-0.0644478104716746,-2.3974022667815933,862269.0,C2,
-0.14880526231027633,-2.683130129910319,862359.0,C2,
-0.019923455989228726,-2.675004426644731,862518.0,C2,
-1.74954499043932,0.7553245415478755,865847.0,C1,
3.9087864811462674,0.771382586674448,869918.0,C4,
-0.0526746577207641,-2.348583481779437,871137.0,C2,
0.04370482534993084,-2.4758995154917214,871325.0,C2,
1.003361015575111,2.5549629333334622,871833.0,C3,
-1.5931237923901604,0.6293914855143173,873578.0,C1,
-0.10635031527272336,-2.7360079147321734,873786.0,C2,
0.0953707458221225,-2.225693809610021,876669.0,C2,
1.1646928448913112,3.395252052441783,877452.0,C3,
-0.2585750451150946,-2.659484310383404,879458.0,C2,
-1.7205175823747787,0.39039567044076984,880830.0,C1,
3.355274948915208,-1.0590188514872678,881586.0,C4,
0.37790346316538914,3.753665200577045,883629.0,C3,
-1.8038668656235046,0.5126063960032929,885793.0,C1,
-1.8808063246582118,0.4595100115903879,885892.0,C1,
0.9144393133809228,2.501454474202177,887491.0,C3,
-1.8505382895607472,0.4665214769067408,888684.0,C1,
0.09038367994392159,-2.1250329975656523,888719.0,C2,
-1.8341704468476527,0.6099755881403461,893801.0,C1,
3.1666027001855785,0.548884885138824,894042.0,C4,
1.1960709922592228,3.2832845982916137,894901.0,C3,
-0.08439906695563724,-2.507006487293484,895425.0,C2,
-1.7567127341571704,0.43492305026902683,898039.0,C1,
1.475083120200559,3.5312182240776906,901550.0,C3,
